;AccountsPayableAndAccruedLiabilitiesCurrent;AccruedIncomeTaxesCurrent;AccumulatedOtherComprehensiveIncomeLossNetOfTax;Assets;AssetsCurrent;CashAndCashEquivalentsAtCarryingValue;CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;CommonStockValue;ComprehensiveIncomeNetOfTax;ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest;ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest;CostsAndExpenses;DebtCurrent;DebtInstrumentFairValue;DeferredIncomeTaxLiabilitiesNet;DeferredTaxLiabilitiesNoncurrent;DepreciationDepletionAndAmortization;DueToRelatedPartiesNoncurrent;EnergyRelatedInventory;ExciseAndSalesTaxes;ExplorationExpense;GuaranteeObligationsCurrentCarryingValue;IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest;IncomeLossFromEquityMethodInvestments;IncomeTaxExpenseBenefit;IncomeTaxesPaidNet;IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet;InterestExpense;InterestPaid;InventoryFinishedGoodsAndWorkInProcess;InventoryPartsAndComponentsNetOfReserves;Liabilities;LiabilitiesAndStockholdersEquity;LiabilitiesCurrent;LongTermDebtAndCapitalLeaseObligations;LongTermDebtNoncurrent;LongTermInvestmentsAndReceivablesNet;MinorityInterest;NetCashProvidedByUsedInFinancingActivities;NetCashProvidedByUsedInInvestingActivities;NetCashProvidedByUsedInOperatingActivities;NetIncomeLoss;NetIncomeLossAttributableToNoncontrollingInterest;NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent;OtherAssetsCurrent;OtherAssetsNoncurrent;OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax;OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax;OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax;OtherComprehensiveIncomeLossNetOfTax;OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax;OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax;OtherComprehensiveIncomeLossTaxPortionAttributableToParent1;OtherIncome;OtherLiabilitiesNoncurrent;OtherNonoperatingIncomeExpense;PaymentsForProceedsFromOtherInvestingActivities;PaymentsForRepurchaseOfCommonStock;PaymentsOfDividendsCommonStock;PaymentsOfDividendsMinorityInterest;PaymentsToAcquirePropertyPlantAndEquipment;PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent;ProceedsFromIssuanceOfLongTermDebt;ProceedsFromPaymentsToMinorityShareholders;ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets;ProfitLoss;PropertyPlantAndEquipmentNet;ReceivablesNetCurrent;RestrictedCashAndCashEquivalentsAtCarryingValue;RetainedEarningsAccumulatedDeficit;RevenueFromContractWithCustomerExcludingAssessedTax;Revenues;SellingGeneralAndAdministrativeExpense;StockholdersEquity;StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest;StockholdersEquityOther;StockIssuedDuringPeriodValueTreasuryStockReissued;TaxesOther;TreasuryStockValue;StockPrice
PaymentsForRepurchaseOfCommonStock;0.17346009937398685;0.10161714796326886;-0.021847416107811542;-0.009775922323759328;0.1526716717042048;-0.020677038769267728;0.002654053843051526;-0.027519669258277875;0.06607133451368424;0.010547903873993755;0.05030116757796587;0.10191148889717856;-0.07839135207330003;0.017143462316134412;-0.0037708994606911947;0.0007483878432660747;-0.03414607344603364;-0.21174147374276944;0.10627644935481292;-0.017107453685363237;0.016877126257854296;0.011863064829521352;0.06835993238485313;-0.026521131813623585;0.07245823556014096;0.213794533379777;0.015627303074246042;-0.03448965572934224;-0.1030237128285412;0.00029062664267735886;-0.03569271449234749;0.009073347723862035;0.0015285166643663215;0.06108874010565883;-0.00995085404185945;-0.0005875572052547424;0.028816561086017416;-0.055553439857370254;0.0020928734132646108;0.14521103927502188;0.1569733717384872;0.12883408826653742;0.03458840883758161;-0.020954076213077308;-0.004841501256963625;-0.03518358982902068;-0.03462934585408819;0.15482873509642878;-0.012268440264848714;0.010154420152543768;-0.046326683610024934;-0.007568661581594765;-0.04727136733614712;0.10067423867632545;-0.10052211883620757;0.13392209363319252;-0.0018634877904841567;1.0;-0.1009936394026292;0.044828741203848;0.21720086061036994;0.010108642668162545;-0.004299075258143082;-0.05739731163707234;-0.03981735925168967;0.12955207823607423;-0.02913520689901746;0.1978080866214865;-0.00010918692219233714;-0.06413479887358375;0.177952264897294;0.12385226645916206;-0.069572883384995;-0.011729142362290489;-0.014104506421645409;-0.022717062633967933;-0.039050214234449064;0.22509399081058043;-0.01899823776835761;0.10235552095079302
PaymentsOfDividendsCommonStock;-0.22556951755476565;-0.3039341590215047;-0.0870525556450017;-0.04813891609329044;-0.34890321387771045;-0.1679648344880446;0.20123548973065952;-0.04690524225339321;-0.0940524347681759;-0.052950575498782855;-0.0763389290026179;-0.10893435599630993;0.18546578929607918;0.13257555953103942;-0.15566870874960012;0.15609194305911964;0.06267004226157936;0.3327063468714542;-0.08334241521258398;-0.12483781394491174;-0.10741602612292542;0.02674008925000637;0.020210209987744043;-0.1747459868408859;0.011061898709529337;-0.16330590279460475;0.010873979522210262;-0.14318801108327125;-0.01746304978234117;0.1507549542799319;0.0503802803701709;-0.07830772473925922;0.030062703747299576;-0.10005401820751905;0.18675783628084763;0.30120315626550287;0.10944121297456413;-0.08837524293552891;-0.035680813548100425;0.30114636771370656;-0.3606117460152486;0.047328536694462825;0.1678467993726414;0.10431281467535418;-0.13621736613184987;0.012200356324027887;-0.0686844524515229;0.020399799539015637;0.03295009585479133;-0.0766561752624483;-0.10341030097314965;0.18282891523748587;-0.0061339138938768896;0.30677577304147324;-0.2297714217066777;-0.032168661853436135;-0.07459095673099234;-0.1009936394026292;1.0;-0.34372550557648046;0.024003170868392827;0.07939920138900661;0.11854456519365737;0.02028094711252774;-0.20335522299806358;0.062116828313568156;0.15274666633628345;-0.12335469420029381;-0.313127942927;0.2242346123200481;-0.09362088709338377;-0.12396329931909698;-0.09651638882032007;0.05129314538614116;0.044317288495927996;-0.10678917087576296;-0.11979659357361236;-0.14578469993774013;0.17794080002340895;-0.12745003001308214
PaymentsOfDividendsMinorityInterest;0.14124331814983732;0.1330901139737005;-0.03825179167746485;0.023742723566892554;0.2760963854810848;0.21729645786624913;0.08468020450716468;-0.016863978990177664;0.10136415448320701;-0.036181844346495025;0.08030694739129955;0.08149917477860122;-0.047723069443778014;0.01926014151401847;0.0007097858967037222;0.061441907003048975;-0.1770116838529597;-0.6442050738543583;0.1857986986366698;0.2596295535699002;0.06599513575784402;0.14234529135369606;0.0373102199921909;0.11622648278293546;0.02771599462471941;0.5338880386009519;0.0019027401870541016;-0.21288411114617597;-0.15968234687709182;0.016965990450862486;-0.04099279216242867;-0.05938193321943535;0.03334706119732758;0.11726510074830532;-0.15432976593234132;0.006924830114502901;0.0652616498149714;-0.004103054041651256;0.0386365646069745;0.12326870831205196;0.08818031627023594;0.10276915862912014;0.07422130773517295;-0.268624442144212;0.1740958166073313;-0.07180096598911712;0.03914551183676172;-0.003894093242165708;-0.13098048123991368;0.006167980255986172;0.0476366760416282;-0.06260912610792875;0.09497287405485286;0.04161395070596481;-0.0847138521607972;0.12207808010180748;-0.10518645937863694;0.044828741203848;-0.34372550557648046;1.0;0.08226213012177074;-0.1041951114070911;-0.30705759427858625;-0.045574886406834804;0.0846760193860745;0.09966398140098717;-0.04083514571895634;0.15742666510297382;0.00509968223310734;0.04261182032643095;0.08635245698621238;0.13313475125918103;0.09387750769345224;0.08328321966348858;0.08287570159028003;-0.03509975478346397;0.010510570788525644;0.013284296146721846;-0.06258698303628041;0.13595334055172165
PaymentsToAcquirePropertyPlantAndEquipment;0.10198595612116951;0.247060601916959;-0.0040724681620147325;0.23702761791910407;0.36883456767806383;0.3710847994945124;0.17801674399712733;-0.016844272610537968;-0.228824362425545;-0.052433140515570284;-0.21462841485413975;0.04483500582944511;-0.04577402640945121;0.005689126149109108;0.08437179756396021;0.10647893322891187;0.13092175296888284;0.017425322431571376;0.11747238322687759;0.14881823882027917;0.1118572672169837;0.012061614733257928;0.33142007514096017;-0.38813899382065775;0.19351837816289197;0.23713729404037462;0.13898017858758396;-0.019648077306596585;-0.3834978104855129;0.09736125861916245;-0.01343760415910881;0.14544628367467083;0.20453154204387233;0.18784967763961033;-0.043191496332760426;0.027040745534467732;0.011638259662843478;0.010165260225441404;-0.11290955160662067;0.6527511220404132;0.0023406273229963854;0.4375186660454811;0.0670182949464267;-0.04643585876115116;0.28182521126874616;-0.038126366595173856;0.09579631891792727;0.30861853668315997;-0.036058676991606455;-0.1794663251936866;0.20645376024902162;-0.08155399717630481;-0.20856278308588627;0.07252488022669888;0.012479272875855766;0.02024437622521239;0.009797794712407186;0.21720086061036994;0.024003170868392827;0.08226213012177074;1.0;-0.04850710577224825;0.02963759358711897;-0.05328280856512025;-0.38184959841766336;0.4483353098984926;0.09862227815083746;0.05482866874887842;0.006440721358149313;0.4793246159414841;-0.13360784921624733;0.02088519812439793;0.14010354408782655;0.25200991545569007;0.2495358271824446;0.0009001819577908007;-0.01418461719461453;0.0037485572949057444;0.032423760342534545;-0.15354216912059462
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent;0.08825948326446469;0.4293056471283599;0.7896285761350477;-0.03999162052548035;-0.27531731540231325;-0.10970908036368554;-0.07521807073917966;-0.029961309528288363;-0.04088739288208022;-0.046099773453316506;-0.0383957270580471;-0.4174012109625303;0.34315107915413345;-0.7612521010976778;-0.27781342232117506;-0.06806698792335239;-0.01634166490217589;0.0786919274329499;0.17197002005680254;-0.5675325833036553;-0.04472551805549868;-0.03253283916518808;-0.004765613108660846;-0.11618812152257602;-0.025810579890482112;-0.1566278558064935;0.02621007046713597;-0.30030319341145423;0.0248097684581537;-0.16024688291643316;-0.72875944207221;0.11937885936672947;0.17973006298225358;0.11416709772134769;0.22620821102470418;0.17544620676451939;0.3376359320086232;0.15837273849894176;0.017181179342714178;-0.03278087484268681;-0.15329973268253946;-0.1399766223596728;-0.026933648339395308;0.2525996384064237;-0.14718198678418756;0.2471115878727919;0.1032383624677039;0.08623030732389646;0.08113890220516567;0.02691382420175193;0.08344147178322156;0.27923871513419796;-0.005276969746156549;-0.16810744423338111;-0.11860233814897014;-0.8116801591780135;-0.016575848278142232;0.010108642668162545;0.07939920138900661;-0.1041951114070911;-0.04850710577224825;1.0;-0.004871709019739976;0.014280923623820616;-0.08000771905553161;-0.12730074008240316;0.2039282870440257;0.08177003342323538;0.09486191177891945;-0.22491220289861555;0.11303911166259845;-0.38845662287455085;-0.22057311702007448;-0.01036941106879034;-0.0004211005674470086;-0.01741196551891395;-0.023478895423206626;-0.33559152751762084;0.021488635199898864;-0.15478704707939422
ProceedsFromIssuanceOfLongTermDebt;-0.05802993352011276;-0.12510066576079332;-0.011523358110522424;-0.030223020683513784;0.0053069325949113965;-0.14572261325910904;0.14818552232063648;-0.0285517753076091;-0.09984243297870489;-0.09185110904735866;-0.09108425478254423;0.024208086753925943;0.3937031091360761;0.02406785258201067;-0.016057007547822837;-0.00532805872137096;0.12177790373085856;0.3160859497472984;-0.019700643684232497;0.020299145130986223;0.010145258988031008;-0.05274795506532602;-0.005823310347147007;-0.09407463701333536;0.017055834251079535;-0.12102466741225205;0.021886055901593485;0.5430605350112263;-0.1821707541028566;0.17014810107101613;-0.013570453608271568;0.03963815248674223;-0.012116288679445062;0.08443045676323731;-0.009279391633379607;0.007707139194242815;-0.001513334091872483;-0.06593018084077583;-0.010557089026597547;-0.02295019734321938;-0.05785845250538306;-0.031220293463586447;0.020887477027376516;-0.01614744118767042;-0.0228416491883402;0.05490720838896854;0.11561036811996654;0.14214176994497182;0.11592017500316916;0.07878874835430175;0.11786719922306624;0.04987298216833557;-0.029272676561852205;-0.03027602892921238;0.010118016684241242;0.0041448569451042125;0.12362414312228746;-0.004299075258143082;0.11854456519365737;-0.30705759427858625;0.02963759358711897;-0.004871709019739976;1.0;0.24123471424037257;0.32305629545055675;-0.03182768903850684;-0.015620552810869081;0.05455713585535543;0.0011299772895647445;-0.012418552064113386;-0.040354786043983064;-0.014566362164526121;0.17642639444920652;-0.05947077280397073;-0.06114131422613906;-0.0266745009212457;-0.037797497839250786;0.049502927140544606;0.054483203909462326;-0.03294195187911228
ProceedsFromPaymentsToMinorityShareholders;0.025627093130835804;0.09714498951196532;0.018651581567070932;0.06380785767349723;0.08933615282353784;0.13699736311936142;0.05258819905182653;0.03900882015523531;-0.06139029685297429;-0.0876292596271979;-0.05354342401116605;-0.067220138303578;0.3916149306216093;0.006951150138474231;-0.02610300056652931;0.09738471892136415;0.11563003546532366;0.08778448625969654;-0.09253201604670293;-0.03891601849301419;-0.29623034292647193;0.07149041468385439;-0.01680724532827823;-0.0402821254441214;-0.018830981853951823;-0.13110398016322455;-0.003617103445941488;0.11142948756317059;-0.06356570631078923;-0.23310858796097877;-0.02317154420669873;0.11010495506820221;0.05820215435374384;0.24176649872970202;0.01953537193205857;-0.06635113906390631;-0.018090012647914194;-0.03839221446752376;-0.013300700754287976;-0.07093613461842886;-0.04001725937227786;-0.04643325426008802;0.02692967733466117;-0.0009964228970318174;0.04836261531593601;-0.019298018036978504;0.08111635736645077;0.11264317904604813;-0.5425871572796019;0.09242134710717557;0.2588142903403865;-0.0213961100022236;0.3444727241042329;-0.05904192833196188;-0.023551886805690238;-0.003101985730808987;-0.016395065157702005;-0.05739731163707234;0.02028094711252774;-0.045574886406834804;-0.05328280856512025;0.014280923623820616;0.24123471424037257;1.0;0.03714979454020511;-0.045277600685800765;0.03075819337336468;0.09197936927867208;0.19107865100372362;-0.04368383132353368;-0.007427167268242223;-0.07997192420030998;0.08007317858305003;0.026957475341351924;0.025395896379051142;-0.027470455007867572;0.007841595884345;-0.16169399300090914;-0.06734343514335112;0.08009917519491712
ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets;0.07110275247320262;0.08150015086560974;-0.024495815240581267;-0.0027416356405620406;0.15899167680436188;-0.03578313870599168;0.005384438267997427;-0.023586964890421752;-0.0040901050367149056;-0.01698915219476795;-0.041369504543967955;0.12864954837236844;0.04516345843157773;0.0018171850324370028;-0.004312017460876871;0.008073647769201463;-0.22979904652677108;-0.05968210330191378;0.11483657400950224;0.32283505824118364;-0.02978588952146611;-0.0019036214477164996;0.13617425307926465;0.19583850198806907;-0.364043984424149;0.41269449873201985;-0.1602471369818333;0.18553123323489445;-0.061477361590031546;0.08755575817417009;-0.011802362064933113;-0.002343929476334749;-0.0023088968003757647;0.06191348371914497;-0.00010551362411435554;0.004799883524484477;0.05155620531557559;0.05055336599290627;0.048763347554451615;-0.43796064646817345;0.14722004684563827;0.09525359154592891;-0.09140618757435648;-0.16533449075474654;0.10163988350313859;-0.07833562495864012;0.1638791404243968;-0.049932877009752165;0.08887840567977126;-0.11921387102612463;-0.059299330615552426;0.03888041933489123;0.06222327213861283;0.030225086703405332;-0.037731083036611046;0.0267594598948019;-0.029760159576881988;-0.03981735925168967;-0.20335522299806358;0.0846760193860745;-0.38184959841766336;-0.08000771905553161;0.32305629545055675;0.03714979454020511;1.0;0.08484925131291389;-0.04573307027104462;0.13210738830842048;-0.012507673198165252;-0.04037413669866583;0.015756629675246662;0.16266924002699057;0.11537262529735771;-0.004156366906680572;-0.0012548511118022508;-0.03398122951644528;-0.06851418661875798;0.14693206916153628;0.0215743160325578;0.12105087932212528
ProfitLoss;-0.19893304915623383;0.1990109152277527;-0.0914773725725007;0.29904460191056587;0.2552345297750445;0.32896159623232174;0.19493731014075766;0.05793724314776811;-0.15068723868311362;0.15823549740823664;-0.0955015248296117;-0.03342575651474198;0.09608562456775525;0.10768777562695375;0.20308170262047862;0.0358193350351056;-0.2622443049176086;0.05087310044625725;0.0726014187692229;0.21042396963798884;0.10532892440459869;-0.12067139549873866;0.875997702555362;-0.28262621760289847;0.013239576301412221;0.35152234617439926;-0.13189997714232157;-0.0023581862666319127;-0.051562165037809755;0.02497334684985327;0.09110606546742538;0.11887818646287948;0.24730002331309203;0.024473578084751733;-0.008585461114914834;0.10058209410795715;0.03848314357876961;-0.010764351394657212;-0.48161559704613743;0.3279836118530734;0.030798887737691148;0.997082725189247;0.06036593158243403;-0.06065402440194715;0.3394102209326575;-0.0793553439807747;0.018388595904830888;-0.1442533811008241;0.013922059132395283;-0.15588564578269004;0.01817707728623289;-0.0832260435278842;0.11461197174050153;0.34037653329158796;-0.02062997888273206;0.196646776796432;0.06455073854359296;0.12955207823607423;0.062116828313568156;0.09966398140098717;0.4483353098984926;-0.12730074008240316;-0.03182768903850684;-0.045277600685800765;0.08484925131291389;1.0;0.16622561300245275;-0.10045668815155082;-0.08672462432503836;0.6030548821897909;-0.12884568601177054;0.019120618678383182;0.0895557246057824;0.3580598857969468;0.35236885352621594;0.020693268277373517;0.019478840239478695;0.11680920087246718;0.016467795765048143;-0.3627998352340841
PropertyPlantAndEquipmentNet;-0.06203924037951083;-0.03007059051774704;-0.028280429433563996;0.7791788527260183;-0.31052919350422875;-0.0940160716676923;0.14693858781735614;0.7558995478871223;0.023809020924986348;0.012527813280142153;0.029856937100061518;0.07569971353623793;0.24365446127225387;0.02652974175424571;-0.20007977771226118;0.5029329363332774;0.1470298073049579;0.06800760295741771;0.2652793001478015;-0.004292196490737649;-0.10338497820358286;0.04845182654603504;0.1545641785004341;-0.07986164700167181;0.004969679482852125;0.012512823169089653;0.02889298661845796;-0.27289549853334555;-0.10095783967905922;0.03088450663568523;-0.31485076392720807;0.5728038027091125;0.9512113492139775;0.12175948873587829;0.6562710424422977;0.3688828421076168;0.47823527216495737;0.3937499490378697;-0.08351069256775871;0.05401250339052065;0.013588652739429002;0.1451060457238586;-0.018623527617253853;-0.027923577016943913;-0.04455849750296669;0.4665237137875964;-0.07690781815401017;0.11654430126610395;-0.024528203674484182;0.05900818305396645;-0.042458501599759474;0.3720027626719381;-0.03676841285768904;-0.05467122505514454;0.15852176093645926;-0.28256012761721544;0.34368400173465513;-0.02913520689901746;0.15274666633628345;-0.04083514571895634;0.09862227815083746;0.2039282870440257;-0.015620552810869081;0.03075819337336468;-0.04573307027104462;0.16622561300245275;1.0;0.2332813074650702;-0.010359395170632162;-0.016658641260551523;-0.03675718832912468;0.07812326824876836;0.25911870675480403;0.9041457546625256;0.9108386289567927;0.6001905153369158;0.588642233140326;0.09027774747751624;-0.7095336664534947;-0.1196922046241425
ReceivablesNetCurrent;0.8011538208941119;0.39700661659270664;-0.0684194893346899;0.16904528100680383;0.3708780186337039;-0.06324159506219092;-0.03946070379989837;0.05233446538582353;0.46092273146710405;0.2168274346343798;0.4007285264372567;0.5324225709016541;0.09103525477809005;0.005852928242722396;-0.39684665259437213;0.0518347431307911;0.08466441490749897;-0.2905044526618179;0.5774661854514268;0.1598828100709147;0.23481631196902628;0.24357881954681207;-0.23032591782897935;0.313257536251174;0.02464062921714731;0.3038111023938965;0.12418211926356773;-0.24679401684866614;-0.13885417747436418;0.21746858559952964;-0.424255705959935;0.2581041617721247;0.39109434048135344;0.8002899711479282;0.07154933142963721;0.25105514482561214;0.446762529501574;0.4181226279957186;0.09799958155620604;0.06498399044455103;0.31802496889409204;-0.12652957615282456;0.03634012420987349;-0.2657334432749272;0.08075455106277807;0.4833188352641147;0.02287945041427287;-0.04356162704641261;-0.09205674519361784;-0.14880913221755374;0.06388616794318781;0.2536566984668911;-0.040053310272203824;0.00859124424631058;0.3276185854368768;-0.20427713605586373;0.02590282872293683;0.1978080866214865;-0.12335469420029381;0.15742666510297382;0.05482866874887842;0.08177003342323538;0.05455713585535543;0.09197936927867208;0.13210738830842048;-0.10045668815155082;0.2332813074650702;1.0;0.019113581768423555;-0.3261417497291259;0.4755104736576268;0.5837943094879278;0.44225378215687805;0.20693648124941705;0.22431059117238766;0.10695720804726805;0.10916529480576932;0.23703064074853045;-0.11815242481905454;0.5381602695993838
RestrictedCashAndCashEquivalentsAtCarryingValue;0.10279792785752045;0.03875670077140138;-0.00028611432959998513;0.1022507705094787;0.0682580860745217;0.17576288226195322;-0.26117611252821504;-0.028630503052570196;-0.0028178837273457173;0.021557294271480624;0.0004898843863113253;-0.0335583022743943;-0.01593061909473025;0.0006684516933326281;-0.07423239582478791;-0.05217931798751233;-0.015433218325481625;0.005845932741057926;0.1646364482928338;-0.01915467198580331;-0.07332168647896042;0.3423204109409071;-0.02938156473964638;-0.011378643471786411;-0.009866726312811607;-0.0711049528360718;-0.0003941378834035482;0.0606604099737807;0.011699720618954919;-0.4279111187514685;0.0022217651667153435;0.285177317800214;0.08611154355175173;0.10758106316144109;0.0172647016981679;-0.3541103043815525;-0.04324801759710695;0.3513689516313554;0.005559595718471965;-0.135742168152582;0.05148502160037742;-0.07723891694307528;-0.049518174296940276;0.00591377658520402;-0.045021895368199776;-0.03961151753840286;0.0634034336297967;0.04444513864004422;-0.01735095423442441;0.09797666148958044;0.10106589309357934;-0.23090774422882132;-0.10823752822988475;-0.4442731956322388;0.08586005572104917;-0.007859736738576376;-0.08415539002984297;-0.00010918692219233714;-0.313127942927;0.00509968223310734;0.006440721358149313;0.09486191177891945;0.0011299772895647445;0.19107865100372362;-0.012507673198165252;-0.08672462432503836;-0.010359395170632162;0.019113581768423555;1.0;-0.11068955944529245;-0.02323547670137056;-0.06265996978342311;-0.0033369810625282926;-0.07065563305466387;-0.05285906244683351;-0.012702581108270206;-0.010556944564624013;0.039826142842336425;-0.010736044943451652;0.09622546312058117
RetainedEarningsAccumulatedDeficit;-0.19457747176243442;0.07837686505203148;-0.0513199691402189;0.26166978102962124;0.250260773541523;0.18913773330644285;0.12152299462526342;0.0265546716935331;-0.2259713541196918;0.0946409959457614;-0.19350652351231729;-0.08932185599486035;-0.040753039629770886;0.0790032039161675;0.44839298831474106;0.14896433378746837;-0.05849152957693698;0.22986795863230322;-0.2452689314841879;0.08302811432092583;0.07911800392096723;-0.02403897698206398;0.46291930837407713;-0.2348340933929541;0.10417454024477768;0.19752095900567507;0.06373126955731113;0.10489361705893877;-0.24931038040512865;0.13140773463863697;0.41055015306027537;0.0681054947413587;0.018245964675365905;-0.1327461412155051;-0.23102354149586166;-0.18687122780113596;-0.3262304228235226;-0.21157288050712406;-0.163864833243506;0.3549835721914594;-0.11879461178799512;0.6103892120396939;0.14343933297643724;0.01666509392154968;0.30584263073807205;-0.4785529001882656;0.044728791609934385;0.0017319601208451879;-0.05546531536945049;-0.18665306280411956;0.09577218143149015;-0.3763636598722922;0.036245813740937154;0.3345935462686814;0.005856200581894538;0.2847299790508817;0.03249771095376347;-0.06413479887358375;0.2242346123200481;0.04261182032643095;0.4793246159414841;-0.22491220289861555;-0.012418552064113386;-0.04368383132353368;-0.04037413669866583;0.6030548821897909;-0.016658641260551523;-0.3261417497291259;-0.11068955944529245;1.0;-0.16681032508466245;-0.09108154953644429;-0.19111908657177606;0.22572567718339498;0.21127907837493798;-0.014262068549281555;-0.04402966854994161;-0.04548727598647484;0.23854717813421744;-0.2508855115496284
RevenueFromContractWithCustomerExcludingAssessedTax;0.38563782315367234;0.31463317095787;0.09248978577332406;-0.07246703300079312;0.06950657200753223;-0.10371004614585033;-0.025314385942537973;-0.019896088839897023;0.44248411853986563;0.1859647093702968;0.3687200445283631;0.5312470876341304;0.06349188503108931;-0.10442335690513828;-0.11513121513140401;0.028239807476099655;-0.02256589722516449;-0.22219501533123978;-0.06776891404468523;-0.3377410494271193;0.08726257464443019;0.04831122037250139;-0.45153307394534603;0.7121209821988045;0.11812645540042642;0.0912947997908911;0.10305228540208321;-0.17868065429030153;-0.04819437476381646;-0.02386019544005572;-0.21965734812354853;-0.043988740964770005;-0.0014686762907967106;0.3355944846401784;-0.07128736775207818;0.05731541653207297;0.12081099432733254;-0.02330272970968113;-0.047650578313583714;-0.08165130844713138;0.11363701590572572;-0.16022451432633167;0.03026435267988771;0.023872877578048794;0.05528485025905264;0.16957801736986663;0.0722872153398864;-0.09928703209209959;0.14752380710944857;-0.08141435632146166;0.011649387913059821;0.13183099887326774;0.38627390954794705;0.15008133715224273;0.14801202562669144;-0.062459006631868146;-0.025356070681579333;0.177952264897294;-0.09362088709338377;0.08635245698621238;-0.13360784921624733;0.11303911166259845;-0.040354786043983064;-0.007427167268242223;0.015756629675246662;-0.12884568601177054;-0.03675718832912468;0.4755104736576268;-0.02323547670137056;-0.16681032508466245;1.0;0.6231498828059739;0.1691678625649054;-0.03699148043535577;-0.03680623321378098;0.022859065209591387;0.06512665267371369;0.3859964563853017;0.006578373558784372;0.11822299178354091
Revenues;0.4276375262341234;-0.0586841497445855;-0.5094746828606351;0.13436930932650296;0.26286029777830106;-0.03690103292065307;-0.0669357556560015;0.0903171687900246;0.377146402405366;0.05142720589088126;0.3360378251279063;0.9718408253468546;0.041651040350338016;0.4548043472033541;-0.11412098645181387;0.08240000084875085;0.08649850729896985;-0.26066686424948754;0.11277291126410936;0.391960958993304;0.26126641187470123;0.1631809923410039;-0.28180794765311457;0.6120437333978495;0.0018616461286292021;0.2762336690070999;0.08075875065144439;0.025533491728892452;-0.057964038229014095;0.1777865012081386;0.14227884117721346;0.12843138893824496;0.16220255290652083;0.5399067084069576;-0.17722475553420206;0.10527702968953584;0.13332044918066493;0.10627721355022098;-0.022438705966052155;-0.039494214236051046;0.3209389266798395;-0.005512244732862069;-0.0531681570366002;-0.33642591601761257;0.2056550173732064;0.16035425687057764;0.019844275598872824;0.020455515490278017;0.12458970196268447;-0.19077411348341852;-0.015382539980544986;0.08237574155125715;0.1801242000673295;0.11975838866809774;0.2652355226977121;0.38418507146121517;0.05429760867499295;0.12385226645916206;-0.12396329931909698;0.13313475125918103;0.02088519812439793;-0.38845662287455085;-0.014566362164526121;-0.07997192420030998;0.16266924002699057;0.019120618678383182;0.07812326824876836;0.5837943094879278;-0.06265996978342311;-0.09108154953644429;0.6231498828059739;1.0;0.533089135158213;0.1321946716842458;0.13598717670991334;0.15188908483809538;0.15791507701694898;0.7086613171225057;-0.09250369328624049;0.1904092966865687
SellingGeneralAndAdministrativeExpense;0.18126389433794335;-0.017112305121896307;-0.29830902614041943;0.12996047857468726;0.03723206213297739;-0.11051465056631593;0.06429675491255377;0.11563205950511045;0.1557430822113951;0.13682923625270357;0.16805195479616264;0.5634855599359202;0.19148055833123045;0.23950283705162903;-0.2394651816678632;0.10908364066311728;-0.04307332107971797;-0.17611730787432217;0.2805213531039918;0.42148248754387496;0.14515968598083182;0.07817548399908539;-0.017173809879680542;0.0671252409514001;-0.05866572122746023;0.14653473473358322;-0.09516027953506756;0.019383303359821417;-0.0828519839240062;0.157435634715155;-0.15159721510763283;0.05189391661333207;0.28500479937684503;0.3810952703314363;0.0685950100538921;0.2451355071614932;0.23212480283319462;0.2601533536798393;-0.04273492065517581;-0.03409371371713405;0.16513424181411263;0.05914681976631831;-0.30622482741170653;-0.3680567919189887;0.14867505035701326;0.2729247677299791;0.036954229325601516;0.156363322104269;-0.08131021597338887;-0.22903087439315417;0.060357516310625345;0.20909692865792526;-0.03767458478822871;0.0002658997994706139;0.06645113643570118;0.08343816132248633;0.010925182801457047;-0.069572883384995;-0.09651638882032007;0.09387750769345224;0.14010354408782655;-0.22057311702007448;0.17642639444920652;0.08007317858305003;0.11537262529735771;0.0895557246057824;0.25911870675480403;0.44225378215687805;-0.0033369810625282926;-0.19111908657177606;0.1691678625649054;0.533089135158213;1.0;0.2428410425866922;0.25263585331527527;0.1267988307749977;0.15259145339502694;0.4346424678739637;-0.17088466592197404;0.13021971057376902
